id,project,service,group,board,area,roadid,carriageway,location,erp,side,position,class,fault,repair,priority,comment,size,length,width,total,latitude,longitude,faulttime,inspector,inspection,seq,photoid
TEST_ASM_56,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3197,9442,018-0007-D,3985,R,2,PVM,Ravelling,Mill and Fill,3,,10x1,10,1,10,-36.802618,174.632585,2020-02-20 11:15:00,SF,2020_02,218,SH1C3_200220_05627
TEST_ASM_561,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3218,9180,020-0001-R5,145,L,1,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,-36.996227,174.87417,2020-02-24 13:01:00,SF,2020_02,674,SH1C3_200224_14858
TEST_ASM_562,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,10090,020-0000-D,964,R,4,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,-36.99614,174.875458,2020-02-24 13:01:00,SF,2020_02,650,SH1C3_200224_14874
TEST_ASM_571,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3232,10266,01N-0448-R5,384,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,20x2,20,2,40,-36.994932,174.889428,2020-02-24 13:09:00,SF,2020_02,577,SH1C3_200224_15113
TEST_ASM_575,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3214,9176,020-0001-R1,251,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,20x2,20,2,40,-36.996773,174.875742,2020-02-24 13:10:00,SF,2020_02,673,
TEST_ASM_578,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3219,9181,020-0003-R1,126,L,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,40,40,,40,-36.998408,174.853847,2020-02-24 13:13:00,SF,2020_02,675,SH1C3_200224_15486
TEST_ASM_58,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3197,8974,018-0007-D,986,R,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,10x1,10,1,10,-36.78741,174.660303,2020-02-20 11:17:00,SF,2020_02,215,SH1C3_200220_05869
TEST_ASM_582,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2078,2274,020-0007-R1,188,L,1,PVM,Rutting,Structural Asphalt SAC,2,,30x2,30,2,60,-36.973777,174.817313,2020-02-24 13:20:00,SF,2020_02,681,SH1C3_200224_16007
TEST_ASM_583,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2078,2274,020-0007-R1,238,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,-36.973487,174.816852,2020-02-24 13:20:00,SF,2020_02,682,
TEST_ASM_584,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3223,9185,020-0005-R3,46,L,,SGN,Post Leaning,Post Reinstate,99,Speed Limit Standard 60 km/h,,,,,-36.993612,174.844277,2020-02-24 13:25:00,SF,2020_02,823,SH1C3_200224_16382
TEST_ASM_588,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3221,9183,020-0003-R3,112,L,1,PVM,Ravelling,Mill and Fill,2,,60x2,60,2,120,-36.996902,174.848413,2020-02-24 13:32:00,SF,2020_02,676,SH1C3_200224_16961
TEST_ASM_589,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2078,2276,020-0007-R1,14,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,6x2,6,2,12,-36.974722,174.81883,2020-02-24 13:35:00,SF,2020_02,680,SH1C3_200224_17267
TEST_ASM_59,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3197,8974,018-0007-D,617,R,2,PVM,Ravelling,Mill and Fill,3,,100x2,100,2,200,-36.785828,174.663952,2020-02-20 11:17:00,SF,2020_02,214,SH1C3_200220_05899
TEST_ASM_597,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1934,9578,016-0000/00.76-D,4899,R,1,BAR,Armco Barrier Damaged,Repair,3,,4,4,,4,-36.868802,174.741617,2020-02-25 10:06:00,SF,2020_02,101,SH1C3_200225_00226
TEST_ASM_598,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1934,9577,016-0000/00.76-D,4491,R,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,200,200,,200,-36.868309,174.746119,2020-02-25 10:06:00,SF,2020_02,100,SH1C3_200225_00268
TEST_ASM_60,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3774,018-0000-D,5469,R,2,PVM,Variable Surface,Level Mix,3,,20x2,20,2,40,-36.777937,174.681487,2020-02-20 11:19:00,SF,2020_02,191,SH1C3_200220_06050
TEST_ASM_600,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1934,3734,016-0000/00.76-D,175,L,1,PVM,Depression,Level Mix,2,,2x2,2,2,4,-36.859878,174.757322,2020-02-25 10:07:00,SF,2020_02,95,SH1C3_200225_00388
TEST_ASM_601,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1934,9793,016-0000/00.76-D,2661,R,1,PVM,Ravelling,Mill and Fill,2,,40x1,40,1,40,-36.860565,174.762188,2020-02-25 10:07:00,SF,2020_02,99,SH1C3_200225_00430
TEST_ASM_602,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1934,9793,016-0000/00.76-D,2284,R,1,BAR,Armco Barrier Damaged,Repair,3,,20,20,,20,-36.859802,174.766035,2020-02-25 10:08:00,SF,2020_02,98,SH1C3_200225_00470
TEST_ASM_603,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,9541,016-0000/00.76-I,373,R,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,30,30,,30,-36.849648,174.781033,2020-02-25 10:16:00,SF,2020_02,110,SH1C3_200225_00776
TEST_ASM_604,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,11157,016-0000/00.76-I,160,R,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,80,80,,80,-36.849087,174.782808,2020-02-25 10:16:00,SF,2020_02,107,SH1C3_200225_00812
TEST_ASM_605,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,3273,016-0000/00.76-I,30,R,1,PVM,Corrugations,Mill and Fill,3,,30x3,30,3,90,-36.848078,174.783455,2020-02-25 10:16:00,SF,2020_02,105,SH1C3_200225_00838
TEST_ASM_606,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,3273,016-0000/00.76-I,0,R,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,10x3,10,3,30,-36.847857,174.783617,2020-02-25 10:18:00,SF,2020_02,104,SH1C3_200225_00873
TEST_ASM_607,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,9541,016-0000/00.76-I,352,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,-36.849832,174.781153,2020-02-25 10:18:00,SF,2020_02,109,SH1C3_200225_00947
TEST_ASM_609,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,9552,016-0000/00.76-I,2392,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x3,60,3,180,-36.860632,174.765292,2020-02-25 10:21:00,SF,2020_02,115,SH1C3_200225_01261
TEST_ASM_61,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3040,018-0000-D,1520,R,2,PVM,Ravelling,Mill and Fill,2,,20x2,20,2,40,-36.753153,174.710995,2020-02-20 11:21:00,SF,2020_02,190,SH1C3_200220_06370
TEST_ASM_610,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,9557,016-0000/00.76-I,4221,L,1,BAR,Armco Barrier Damaged,Repair,2,,5,5,,5,-36.867238,174.748367,2020-02-25 10:23:00,SF,2020_02,116,SH1C3_200225_01462
TEST_ASM_611,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,9557,016-0000/00.76-I,4664,L,1,BAR,Armco Barrier Damaged,Repair,2,,5,5,,5,-36.868958,174.743997,2020-02-25 10:23:00,SF,2020_02,118,SH1C3_200225_01502
TEST_ASM_614,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1934,3219,016-0000/00.76-D,0,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,20x3,20,3,60,-36.867478,174.72912,2020-02-25 10:26:00,SF,2020_02,93,SH1C3_200225_01727
TEST_ASM_617,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,278,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x2,6,2,12,-36.854852,174.76917,2020-02-25 10:30:00,SF,2020_02,121,SH1C3_200225_02168
TEST_ASM_618,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,257,R,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,-36.854703,174.76902,2020-02-25 10:30:00,SF,2020_02,120,SH1C3_200225_02174
TEST_ASM_62,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3040,018-0000-D,1386,R,2,PVM,Ravelling,Mill and Fill,3,,10x1,10,1,10,-36.752872,174.712473,2020-02-20 11:21:00,SF,2020_02,189,SH1C3_200220_06384
TEST_ASM_620,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,301,L,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,-36.855003,174.769348,2020-02-25 10:32:00,SF,2020_02,122,SH1C3_200225_02302
TEST_ASM_621,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,328,L,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,-36.855208,174.769527,2020-02-25 10:32:00,SF,2020_02,123,SH1C3_200225_02310
TEST_ASM_622,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,348,L,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,-36.855363,174.769633,2020-02-25 10:32:00,SF,2020_02,124,SH1C3_200225_02320
TEST_ASM_623,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,372,L,2,PVM,Asphalt Delamination,Mill and Fill,1,,1x1,1,1,1,-36.855563,174.769738,2020-02-25 10:32:00,SF,2020_02,125,SH1C3_200225_02330
TEST_ASM_625,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2778,3002,016-0001-R2,48,L,2,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,30,30,,30,-36.854212,174.770272,2020-02-25 10:34:00,SF,2020_02,119,SH1C3_200225_02403
TEST_ASM_626,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1934,9567,016-0000/00.76-D,1231,R,2,PVM,Rutting,Structural Asphalt SAC,3,,30x2,30,2,60,-36.852653,174.773538,2020-02-25 10:35:00,SF,2020_02,96,SH1C3_200225_02531
TEST_ASM_629,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2101,11157,016-0000,245,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,20x1,20,1,20,-36.849662,174.782148,2020-02-25 10:37:00,SF,2020_02,91,SH1C3_200225_02751
TEST_ASM_63,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3042,018-0000-D,914,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,130x1,130,1,130,-36.752583,174.71775,2020-02-20 11:23:00,SF,2020_02,186,SH1C3_200220_06491
TEST_ASM_630,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2101,11157,016-0000,127,R,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,20x1,20,1,20,-36.848827,174.782992,2020-02-25 10:37:00,SF,2020_02,90,SH1C3_200225_02773
TEST_ASM_631,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2101,10167,016-0000,87,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,-36.84855,174.783265,2020-02-25 10:37:00,SF,2020_02,89,SH1C3_200225_02783
TEST_ASM_632,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2101,11157,016-0000,293,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,10x2,10,2,20,-36.849997,174.7818,2020-02-25 10:40:00,SF,2020_02,92,SH1C3_200225_02894
TEST_ASM_633,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,9543,016-0000/00.76-I,908,L,2,PVM,Rutting,Structural Asphalt SAC,3,,40x1,40,1,40,-36.850455,174.775803,2020-02-25 10:42:00,SF,2020_02,111,SH1C3_200225_03018
TEST_ASM_634,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,9544,016-0000/00.76-I,1079,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,20x2,20,2,40,-36.851683,174.774688,2020-02-25 10:42:00,SF,2020_02,112,SH1C3_200225_03058
TEST_ASM_635,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1607,9545,01N-0414/10.96-D,1155,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,10x2,10,2,20,-36.852227,174.774168,2020-02-25 10:42:00,SF,2020_02,308,SH1C3_200225_03076
TEST_ASM_639,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1607,9853,01N-0414/10.96-D,12888,R,3,PVM,Water Seepage,Investigate,3,,20,20,,20,-36.849477,174.753145,2020-02-25 10:47:00,SF,2020_02,312,SH1C3_200225_03627
TEST_ASM_64,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3042,018-0000-D,699,R,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,100,100,,100,-36.752282,174.720128,2020-02-20 11:23:00,SF,2020_02,183,SH1C3_200220_06523
TEST_ASM_640,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1607,2612,01N-0414/10.96-D,11568,R,4,PVM,Asphalt Delamination,Mill and Fill,3,,3x1,3,1,3,-36.840993,174.744987,2020-02-25 10:48:00,SF,2020_02,310,SH1C3_200225_03717
TEST_ASM_642,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1598,3688,01N-0414/09.02-D,305,L,4,PVM,Ravelling,Mill and Fill,3,,150x3,150,3,450,-36.836405,174.741648,2020-02-25 10:49:00,SF,2020_02,292,SH1C3_200225_03851
TEST_ASM_643,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10574,R,4,PVM,Ravelling,Mill and Fill,2,,100x3,100,3,300,-36.83386,174.743345,2020-02-25 10:49:00,SF,2020_02,296,SH1C3_200225_03901
TEST_ASM_644,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1598,2623,01N-0414/09.02-D,10197,R,4,PVM,Ravelling,Mill and Fill,2,,20x2,20,2,40,-36.830857,174.745322,2020-02-25 10:50:00,SF,2020_02,293,SH1C3_200225_03951
TEST_ASM_646,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,135,2627,01N-0423-R1,357,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,-36.816365,174.749958,2020-02-25 10:51:00,SF,2020_02,382,SH1C3_200225_04138
TEST_ASM_65,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,3043,018-0000-D,250,R,3,PVM,Rutting,Structural Asphalt SAC,3,,20x2,20,2,40,-36.75102,174.724915,2020-02-20 11:24:00,SF,2020_02,179,SH1C3_200220_06587
TEST_ASM_650,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1597,2619,01N-0414/09.02-I,9782,L,4,PVM,Variable Surface,Level Mix,3,,40x3,40,3,120,-36.827565,174.747865,2020-02-25 10:58:00,SF,2020_02,301,SH1C3_200225_04413
TEST_ASM_651,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1597,2619,01N-0414/09.02-I,9952,L,4,PVM,Variable Surface,Level Mix,3,,120x3,120,3,360,-36.828915,174.746972,2020-02-25 10:58:00,SF,2020_02,302,SH1C3_200225_04435
TEST_ASM_654,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1597,2617,01N-0414/09.02-I,10791,L,4,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,-36.83559,174.742567,2020-02-25 10:59:00,SF,2020_02,304,SH1C3_200225_04527
TEST_ASM_658,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3084,9845,01N-0428-R2,704,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,1x1,1,1,1,-36.848907,174.753383,2020-02-25 11:00:00,SF,2020_02,417,SH1C3_200225_04717
TEST_ASM_66,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3043,018-0000-I,221,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x1,6,1,6,-36.750932,174.72522,2020-02-20 11:24:00,SF,2020_02,195,SH1C3_200220_06595
TEST_ASM_660,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3088,3741,016-0002-R4,375,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,-36.85558,174.769757,2020-02-25 11:03:00,SF,2020_02,126,SH1C3_200225_05040
TEST_ASM_661,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3065,3689,016-0002-R5,2,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,6x6,6,6,36,-36.856142,174.769747,2020-02-25 11:05:00,SF,2020_02,127,SH1C3_200225_05114
TEST_ASM_662,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3065,3689,016-0002-R5,42,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,30,30,,30,-36.855772,174.769708,2020-02-25 11:05:00,SF,2020_02,128,SH1C3_200225_05120
TEST_ASM_663,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3065,3689,016-0002-R5,85,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,-36.855407,174.76957,2020-02-25 11:05:00,SF,2020_02,129,SH1C3_200225_05130
TEST_ASM_664,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3090,9591,016-0003-R1,201,L,,SGN,Sign Obscured,Sign Trim,99,Speed Limit Standard 50 km/h,,,,,-36.854542,174.768823,2020-02-25 11:05:00,SF,2020_02,808,SH1C3_200225_05162
TEST_ASM_668,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3090,9734,016-0003-R1,300,L,2,PVM,Asphalt Delamination,Mill and Fill,2,,2x2,2,2,4,-36.8598,174.766492,2020-02-25 11:13:00,SF,2020_02,130,SH1C3_200225_05618
TEST_ASM_669,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3090,9734,016-0003-R1,606,L,2,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,5x1,5,1,5,-36.861912,174.764367,2020-02-25 11:13:00,SF,2020_02,131,SH1C3_200225_05673
TEST_ASM_67,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3034,018-0000-I,114,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,30x3,30,3,90,-36.750762,174.726475,2020-02-20 11:26:00,SF,2020_02,193,SH1C3_200220_06693
TEST_ASM_671,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,2532,01N-0427-I,1340,L,5,PVM,Variable Surface,Level Mix,3,,30x3,30,3,90,-36.862685,174.764653,2020-02-25 11:14:00,SF,2020_02,406,SH1C3_200225_05691
TEST_ASM_672,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,2531,01N-0427-I,1562,L,5,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x2,6,2,12,-36.864013,174.766482,2020-02-25 11:14:00,SF,2020_02,408,SH1C3_200225_05727
TEST_ASM_68,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3033,018-0000-I,430,L,2,PVM,Rutting,Structural Asphalt SAC,3,,40x1,40,1,40,-36.751663,174.723103,2020-02-20 11:27:00,SF,2020_02,198,SH1C3_200220_06747
TEST_ASM_681,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,152,2556,01N-0428-R4,32,L,1,PVM,Ravelling,Mill and Fill,3,,20x3,20,3,60,-36.863662,174.765367,2020-02-25 11:17:00,SF,2020_02,419,SH1C3_200225_06053
TEST_ASM_682,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,152,2556,01N-0428-R4,170,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,10,10,,10,-36.862918,174.764205,2020-02-25 11:17:00,SF,2020_02,420,SH1C3_200225_06069
TEST_ASM_683,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,152,2555,01N-0428-R4,203,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,10,10,,10,-36.862648,174.76406,2020-02-25 11:17:00,SF,2020_02,421,SH1C3_200225_06073
TEST_ASM_685,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3081,2554,01N-0429-R2,252,L,1,PVM,Ravelling,Mill and Fill,3,,40x3,40,3,120,-36.855453,174.768768,2020-02-25 11:18:00,SF,2020_02,423,SH1C3_200225_06193
TEST_ASM_687,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,9548,016-0000/00.76-I,1799,L,1,BAR,Armco Barrier Damaged,Repair,3,,20,20,,20,-36.856293,174.769115,2020-02-25 11:26:00,SF,2020_02,114,SH1C3_200225_06971
TEST_ASM_69,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3033,018-0000-I,478,L,2,PVM,Rutting,Structural Asphalt SAC,3,,40x1,40,1,40,-36.7518,174.722587,2020-02-20 11:27:00,SF,2020_02,200,SH1C3_200220_06757
TEST_ASM_690,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,143,2530,01N-0427-D,1992,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,6x2,6,2,12,-36.867453,174.768585,2020-02-25 11:31:00,SF,2020_02,393,SH1C3_200225_07548
TEST_ASM_694,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1607,9853,01N-0414/10.96-D,13016,R,1,PVM,Asphalt Delamination,Mill and Fill,3,,20x1,20,1,20,-36.850547,174.753685,2020-02-25 11:45:00,SF,2020_02,313,SH1C3_200225_08605
TEST_ASM_697,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1596,2621,01N-0414/09.02,10854,R,1,PVM,Ravelling,Mill and Fill,3,,40x1,40,1,40,-36.836103,174.741942,2020-02-25 11:47:00,SF,2020_02,290,SH1C3_200225_08769
TEST_ASM_698,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2586,01N-0414-D,8340,R,1,BAR,Armco Barrier Damaged,Repair,3,,10,10,,10,-36.815138,174.750925,2020-02-25 11:48:00,SF,2020_02,345,SH1C3_200225_08994
TEST_ASM_699,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2586,01N-0414-D,8271,R,1,BAR,Armco Barrier Damaged,Repair,3,,10,10,,10,-36.81458,174.751285,2020-02-25 11:48:00,SF,2020_02,343,SH1C3_200225_09002
TEST_ASM_70,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3033,018-0000-I,501,L,2,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,100,100,,100,-36.751863,174.722352,2020-02-20 11:27:00,SF,2020_02,201,SH1C3_200220_06763
TEST_ASM_703,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1597,2619,01N-0414/09.02-I,9733,L,3,PVM,Variable Surface,Level Mix,3,,180x3,180,3,540,-36.827163,174.748092,2020-02-25 11:51:00,SF,2020_02,300,SH1C3_200225_09272
TEST_ASM_704,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1597,2618,01N-0414/09.02-I,10584,L,3,PVM,Variable Surface,Level Mix,3,,20x3,20,3,60,-36.833933,174.743607,2020-02-25 11:51:00,SF,2020_02,303,SH1C3_200225_09360
TEST_ASM_705,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3323,2617,01N-0426-R2,10774,L,3,PVM,Variable Surface,Level Mix,3,,100x3,100,3,300,-36.835443,174.742617,2020-02-25 11:52:00,SF,2020_02,387,SH1C3_200225_09378
TEST_ASM_707,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1598,2621,01N-0414/09.02-D,10883,R,2,PVM,Ravelling,Mill and Fill,3,,40x3,40,3,120,-36.836322,174.74175,2020-02-25 11:56:00,SF,2020_02,299,SH1C3_200225_09731
TEST_ASM_708,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,114,2626,01N-0414-D,9202,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,20x2,20,2,40,-36.822838,174.75033,2020-02-25 11:57:00,SF,2020_02,346,SH1C3_200225_09899
TEST_ASM_709,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,133,2633,01N-0422-R3,41,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,5x1,5,1,5,-36.813738,174.751562,2020-02-25 11:59:00,SF,2020_02,379,SH1C3_200225_10059
TEST_ASM_71,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3032,018-0000-I,839,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,2x1,2,1,2,-36.752647,174.718678,2020-02-20 11:28:00,SF,2020_02,203,SH1C3_200220_06833
TEST_ASM_710,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1606,2632,01N-0414/10.96-I,198,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,5x2,5,2,10,-36.812405,174.750893,2020-02-25 11:59:00,SF,2020_02,314,SH1C3_200225_10085
TEST_ASM_711,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3083,9845,01N-0428-R1,696,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,1x1,1,1,1,-36.848837,174.753358,2020-02-25 12:23:00,SF,2020_02,416,SH1C3_200225_10687
TEST_ASM_713,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,140,2598,01N-0427-R1,0,R,3,PVM,Ravelling,Mill and Fill,2,,30x3,30,3,90,-36.849697,174.753686,2020-02-25 12:24:00,SF,2020_02,413,SH1C3_200225_10699
TEST_ASM_715,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1607,2597,01N-0414/10.96-D,70,R,3,VEG,Vegetation Encroachment (Horizontal),Spray,3,,50,50,,50,-36.851743,174.754348,2020-02-25 12:27:00,SF,2020_02,306,SH1C3_200225_10822
TEST_ASM_716,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10708,R,3,PVM,Ravelling,Mill and Fill,3,,40x3,40,3,120,-36.834923,174.742652,2020-02-25 12:29:00,SF,2020_02,298,SH1C3_200225_11022
TEST_ASM_717,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10576,R,3,PVM,Ravelling,Mill and Fill,3,,40x3,40,3,120,-36.833878,174.743353,2020-02-25 12:29:00,SF,2020_02,297,SH1C3_200225_11036
TEST_ASM_718,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10440,R,3,PVM,Ravelling,Mill and Fill,2,,120x3,120,3,360,-36.832807,174.744067,2020-02-25 12:29:00,SF,2020_02,295,SH1C3_200225_11050
TEST_ASM_719,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1598,2622,01N-0414/09.02-D,10268,R,3,PVM,Ravelling,Mill and Fill,2,,240x3,240,3,720,-36.831433,174.744977,2020-02-25 12:29:00,SF,2020_02,294,SH1C3_200225_11068
